NetName CVcr CVcl CVsr CVsl phi_r phi_l phi_c phi_s tot_biomass Adiv_mean Gdiv_mean Bdiv_mean Adiv_var Gdiv_var Bdiv_var tot_K tot_c tot_env rho_eta_hetero rho_eta_fluc d r_std Neutral
N50_Complete_undir 0.059124558255395164 0.15078862208541985 0.3519670805138353 0.9145844961932759 0.16798320504599312 0.1648711767070609 0.39210225173290497 0.3848382319827291 196.19298513133265 3.628700780347017 6.683736599765717 1.8232690231468802 0.11026498693297052 2.4708443181209794 0.08713808810663813 1838.640363231352 190.26135163756206 25.0 0.8 0.95 1.0e-5 1.0 false
N50_Complete_undir 0.1733159897599078 0.23952901722258718 0.4873447324925545 0.8689608995379576 0.35563324727749196 0.2756499370109163 0.7235699113600521 0.5608362041970871 149.6439848972789 3.6809437097713333 5.360210862769789 1.4310699993001368 0.20421837148420582 4.157025197827892 0.20702106851699792 1838.640363231352 190.26135163756206 25.0 0.8 0.95 1.0e-5 1.0 false
N50_Complete_undir 0.1065092617653758 0.16914529083014015 0.7238096826225922 1.0364789782089687 0.14715092146800102 0.1631922059069857 0.6296909671126169 0.6983351306104946 199.96075180278456 3.492659628225051 4.817927232633834 1.3237153031647664 0.41928654350441974 5.146147681669424 0.1501180520935463 1838.640363231352 190.26135163756206 25.0 0.8 0.95 1.0e-5 1.0 false
N50_Complete_undir 0.0708619703009863 0.1677069308951453 0.2849317878548398 0.7410688041097284 0.2486980158812163 0.22630412987983947 0.4225345364246814 0.3844876295894525 168.566336207595 3.6733104773480116 7.816341998752079 2.126311633230997 0.08278257468206779 0.8143362826080888 0.02526780708138383 1838.640363231352 190.26135163756206 25.0 0.8 0.95 1.0e-5 1.0 false
N50_Complete_undir 0.1502477472147575 0.2118776133406253 0.5027582169058996 0.9287582050074831 0.29884692514708144 0.22813000434156938 0.7091251635594532 0.5413230420956 172.69243056594937 4.024840481983519 5.831759015978517 1.4336903087960235 0.30806030244655325 3.8585063280959924 0.16709187561665842 1838.640363231352 190.26135163756206 25.0 0.8 0.95 1.0e-5 1.0 false
N50_Complete_undir 0.07219587695004932 0.15055017216969463 0.420608615658263 0.899923231769719 0.17164621518049736 0.16729223877645027 0.4795469570680582 0.4673827731184657 153.71138228631233 3.531822170669425 5.773990781101189 1.591298860456587 0.15616959800867605 4.677688411923692 0.19283277036360108 1838.640363231352 190.26135163756206 25.0 0.8 0.95 1.0e-5 1.0 false
N50_Complete_undir 0.09688257038909237 0.18021059766438563 0.6010131251486606 1.1123107961455287 0.16119875978603374 0.16201460804737874 0.5376075083526507 0.5403284111161565 155.81876116971424 3.717591817174741 6.341711313903978 1.6735743869039788 0.21262398502250748 3.8690175177412374 0.14555273402970045 1838.640363231352 190.26135163756206 25.0 0.8 0.95 1.0e-5 1.0 false
N50_Complete_undir 0.1609931857225694 0.2345147807774927 0.7050931534688251 1.0600047528870578 0.2283289589900798 0.22123936721864865 0.6864948349473952 0.6651792376858823 152.4438791962845 3.7249582492613573 4.919379575650479 1.3052133654075708 0.23837119028124182 2.6188041094914274 0.10739108757115534 1838.640363231352 190.26135163756206 25.0 0.8 0.95 1.0e-5 1.0 false
N50_Complete_undir 0.1046863657100406 0.18798512199136966 0.5573711894909881 1.0418379844404522 0.18782163069039154 0.18043604168678132 0.5568864418687705 0.5349883550179251 165.17190650260304 3.9239293683902354 6.972319784528007 1.7799798291748368 0.21997564570490913 2.688598871631861 0.14305244776072293 1838.640363231352 190.26135163756206 25.0 0.8 0.95 1.0e-5 1.0 false
N50_Complete_undir 0.10072195701326317 0.17369056934450458 0.5076947115726295 0.9185706191201529 0.19839079414727004 0.18908787819805623 0.5798930672711847 0.5527007951320299 197.46362520225733 3.9284735016900467 7.580626861472573 1.9290318893936154 0.25663527507663497 3.4478661337333474 0.1577149955660006 1838.640363231352 190.26135163756206 25.0 0.8 0.95 1.0e-5 1.0 false
