NetName CVcr CVcl CVsr CVsl phi_r phi_l phi_c phi_s tot_biomass Adiv_mean Gdiv_mean Bdiv_mean Adiv_var Gdiv_var Bdiv_var tot_K tot_c tot_env rho_eta_hetero rho_eta_fluc d r_std Neutral
N25_Complete_undir 0.06726278221284142 0.18638419233296527 0.12173452753051137 0.25637653210188 0.5525366022058349 0.7269939678367251 0.36088244057028235 0.47482710891079527 107.89200904178207 4.819345361302763 4.959691269801324 1.0290375659604298 0.0195093543945159 0.02542162305304356 4.389801232341741e-5 917.88203965724 195.11572659100054 12.5 0.8 0.5 0.5 1.0 false
N25_Complete_undir 0.06759455690651889 0.18850313056164292 0.11593627235133315 0.23944875823013523 0.5830320014229923 0.7872378706615457 0.3585858585219337 0.48417988553486796 104.92228816675438 4.490415822455858 4.552922975999944 1.0139099753224647 0.001550392280879224 0.0021549576824539183 7.42234868144269e-6 917.88203965724 195.11572659100054 12.5 0.8 0.5 0.5 1.0 false
N25_Complete_undir 0.07209830546275697 0.19513978574066346 0.23411276312822316 0.3385917568978773 0.3079640105877904 0.5763276328062517 0.36947004522478083 0.691430781638414 110.76743963071209 4.490321524245521 4.551800659966795 1.0136763681591976 0.002637967221045816 0.0035204790449193304 9.696253278145693e-6 917.88203965724 195.11572659100054 12.5 0.8 0.5 0.5 1.0 false
N25_Complete_undir 0.07502655015734223 0.19327470552931847 0.14940492818392068 0.2646123991996927 0.5021691792186597 0.7304068369958037 0.38818607924853993 0.5646180172803262 86.76866419949067 4.49360929511052 4.555453382442431 1.0137384901494844 0.0026267093826917117 0.00389685487931088 1.0941130996069095e-5 917.88203965724 195.11572659100054 12.5 0.8 0.5 0.5 1.0 false
N25_Complete_undir 0.07772018764831704 0.18811909640808505 0.13815387364071222 0.2555589944401899 0.562562493545703 0.7361082978909269 0.41314353052025793 0.5405948397290522 90.54297629552995 4.946510658907862 5.039737175658383 1.018774098720883 0.017430901697423052 0.022206688478482485 2.16196593675461e-5 917.88203965724 195.11572659100054 12.5 0.8 0.5 0.5 1.0 false
N25_Complete_undir 0.07363926121069728 0.18681781190699087 0.16984369046918305 0.2777007874389588 0.4335707791515435 0.6727305803843108 0.39417687456568284 0.6116068018226857 118.19141402927768 4.7961018921095295 4.931551661188858 1.02798797676329 0.05519213889453124 0.0707057917135622 7.520893697447044e-5 917.88203965724 195.11572659100054 12.5 0.8 0.5 0.5 1.0 false
N25_Complete_undir 0.07733082905564377 0.20296447734999418 0.1465055182193897 0.28336625276392546 0.5278356064366263 0.7162619943987663 0.3810067163737901 0.5170182292012188 107.61536735568956 4.859972924269174 5.025515854939766 1.034047723284983 0.01232169168675047 0.014954283448721685 4.9627687439015276e-5 917.88203965724 195.11572659100054 12.5 0.8 0.5 0.5 1.0 false
N25_Complete_undir 0.086139205020913 0.1967144694289241 0.13215116640579866 0.24658631394897082 0.6518232669729452 0.7977509630547974 0.43788952216367794 0.5359225509699064 93.71919889768816 4.508979757244489 4.570497632584444 1.0136364378584128 0.0007291502042825969 0.0012148769493679206 8.843504354602663e-6 917.88203965724 195.11572659100054 12.5 0.8 0.5 0.5 1.0 false
N25_Complete_undir 0.07865906459191366 0.1962182980351965 0.12220024320053237 0.24015903845940012 0.6436899185448673 0.8170348253137598 0.40087527707433407 0.5088304982583065 82.20784152837884 4.506442387016865 4.5628232994761095 1.0124956967903394 0.0009340689205847787 0.0018472915942711037 1.2495579643699182e-5 917.88203965724 195.11572659100054 12.5 0.8 0.5 0.5 1.0 false
N25_Complete_undir 0.08099703567609512 0.19919123929662266 0.12309827926951623 0.26646741820891373 0.6579867416242027 0.7475256848867514 0.40662950821586885 0.46196371810457393 92.78986538099306 4.806657427266722 4.971788673662524 1.0343118937800546 0.014852827706231407 0.019226960382891074 6.093998077683736e-5 917.88203965724 195.11572659100054 12.5 0.8 0.5 0.5 1.0 false
N25_Complete_undir 0.09925120918734873 0.20329634874177063 0.5804658468406648 0.6502614716410722 0.17098544165440405 0.31263785047683873 0.48820950204776553 0.892665292587206 100.79705614911336 4.517212774744803 4.59429047963202 1.0169572532960258 0.011563285998703474 0.01748168550567224 4.680973025267093e-5 917.88203965724 195.11572659100054 12.5 0.8 0.5 0.5 1.0 false
N25_Complete_undir 0.09233973306054093 0.19368019647959095 0.18745811792948197 0.2889712707026837 0.49258860635353924 0.6702403183839833 0.47676393735108186 0.6487084943553215 106.24831252288357 4.696957508252202 4.8222656720779105 1.0263046239607354 0.057010550601978766 0.07809428975010815 8.116498452428898e-5 917.88203965724 195.11572659100054 12.5 0.8 0.5 0.5 1.0 false
N25_Complete_undir 0.06575632610770202 0.19128788136394348 0.12105736842644317 0.24418655602005124 0.5431831780455136 0.7833677843764503 0.343755838785178 0.4957577124618712 97.17841077285564 4.496206569111299 4.55691956420078 1.0134973026731333 0.0013319423549703543 0.0017528865522140672 7.312760504438131e-6 917.88203965724 195.11572659100054 12.5 0.8 0.5 0.5 1.0 false
N25_Complete_undir 0.07778311919518713 0.19045066132601307 0.14314112474245702 0.26774635463782415 0.5434016208489097 0.7113100067548347 0.4084161149854877 0.534614653992513 92.45969095732347 4.783598378550691 4.942392892493337 1.0329803132264401 0.03559446318786382 0.04916359378421947 8.742780924609509e-5 917.88203965724 195.11572659100054 12.5 0.8 0.5 0.5 1.0 false
