NetName CVcr CVcl CVsr CVsl phi_r phi_l phi_c phi_s tot_biomass Adiv_mean Gdiv_mean Bdiv_mean Adiv_var Gdiv_var Bdiv_var tot_K tot_c tot_env rho_eta_hetero rho_eta_fluc d r_std Neutral
N100_Complete_undir 0.06671229199896876 0.12101836287165636 0.41418903016444714 0.463705560238057 0.16106725948893846 0.2609810475628716 0.5512575977392717 0.8932155783333953 287.4344425552469 9.485687620388846 9.914377216230001 1.0433716512751634 1.8725915738751542 2.411706542717647 0.00029892745901694456 3680.073522282257 190.26135163756206 50.0 0.8 0.95 0.5 1.0 false
N100_Complete_undir 0.06723762764132256 0.12652042356634144 0.45639727301655764 0.5080187443848915 0.14732258849163465 0.24904676247631813 0.531436947063857 0.8983866797457699 340.5149106746683 10.157820190768984 10.864669524323881 1.0666042098679913 1.63738756779714 2.5779969188644185 0.0012195918022330683 3680.073522282257 190.26135163756206 50.0 0.8 0.95 0.5 1.0 false
N100_Complete_undir 0.07337857195320775 0.12903006902434017 0.5456906476955976 0.5898377894178363 0.1344691763787392 0.218755175302843 0.5686935805588514 0.9251537583480173 397.6696514425299 9.33904582680337 9.809227857416612 1.0462488924158608 3.6925674983124464 4.783689803442671 0.0006277282114444674 3680.073522282257 190.26135163756206 50.0 0.8 0.95 0.5 1.0 false
N100_Complete_undir 0.07742127758992216 0.12335722459108515 0.2745808821162945 0.33034368533401576 0.28196164639434573 0.3734208645954794 0.6276185107646892 0.8311976111747419 296.1922715775524 8.841018716956814 9.159901825198533 1.0346155119864389 1.4162293590026798 1.79559080295036 0.0003835099961726168 3680.073522282257 190.26135163756206 50.0 0.8 0.95 0.5 1.0 false
N100_Complete_undir 0.08287108451036532 0.12898854820409011 0.25859661405894385 0.34577631679793674 0.3204646929038131 0.37304043665740094 0.6424685420851768 0.7478725450420638 342.4112391341311 9.696551934207674 10.247482881362378 1.0541985093851767 1.2222553086869736 1.992664501376889 0.0009065426346816171 3680.073522282257 190.26135163756206 50.0 0.8 0.95 0.5 1.0 false
N100_Complete_undir 0.048649161990978226 0.11137372031766471 0.40466330533168676 0.45145324156889494 0.1202213330193169 0.24670045546825095 0.43681006481797574 0.8963570710565655 301.0628279098788 9.74025219202312 10.164712905156588 1.0424116362441875 1.2402255993040194 1.5928571486086789 0.00022006135479015818 3680.073522282257 190.26135163756206 50.0 0.8 0.95 0.5 1.0 false
N100_Complete_undir 0.09895413766120166 0.1387730324642112 0.3321178090044068 0.3634576502434358 0.2979489054135265 0.381813486031355 0.7130646055941842 0.9137730593425719 272.4618542055371 5.4759272901883635 5.663295331489367 1.0205759894682982 4.506439299182364 6.305371863430856 0.001299126339734308 3680.073522282257 190.26135163756206 50.0 0.8 0.95 0.5 1.0 false
N100_Complete_undir 0.05006133388867281 0.11318442597597757 0.3708621465481028 0.41975427223497463 0.134986367184227 0.26964448836536903 0.4422987832203867 0.8835220296233162 345.2861913321581 9.472674270226129 9.95703094200853 1.0484805458235373 1.5062421229727117 2.243598080607831 0.0006281043714494254 3680.073522282257 190.26135163756206 50.0 0.8 0.95 0.5 1.0 false
N100_Complete_undir 0.08180902067344403 0.14082311808719028 0.34494765412548506 0.39831807754981474 0.23716358031437298 0.35354438079596967 0.5809345921654155 0.866010541744355 294.9772931568124 10.136332072052461 11.129816749661565 1.0938326063739616 1.6105757084323953 3.1024828537851783 0.0022760095403716834 3680.073522282257 190.26135163756206 50.0 0.8 0.95 0.5 1.0 false
N100_Complete_undir 0.06047141569905212 0.13021587564260662 0.3423255388074174 0.3975837347821765 0.17664885859734708 0.3275181156843545 0.46439357260111136 0.8610149481969294 310.8055725355124 10.597515331762615 11.49060300326681 1.0826248883952532 1.037413136802058 1.707621558307423 0.0010791778621981032 3680.073522282257 190.26135163756206 50.0 0.8 0.95 0.5 1.0 false
N100_Complete_undir 0.08578753562901559 0.12894568557818586 0.23583621087031617 0.26848716885294244 0.3637589635299443 0.48026759017602383 0.6652997752065039 0.8783891307650904 329.03208243170934 5.234606363438695 5.346795171768173 1.0159191886354557 2.07106920519272 2.616639833893902 0.00044724071249985925 3680.073522282257 190.26135163756206 50.0 0.8 0.95 0.5 1.0 false
N100_Complete_undir 0.07290616569091546 0.12165137246616568 0.4861409097704547 0.5123858492700846 0.149969204865602 0.23742141325616864 0.5993040950786848 0.9487789533278156 300.4295814618898 6.896649214371398 7.183983992475698 1.031824884945564 5.9990578357743045 7.7595442165360655 0.0008611064350822479 3680.073522282257 190.26135163756206 50.0 0.8 0.95 0.5 1.0 false
N100_Complete_undir 0.06125046180731529 0.12765452712534833 0.3278976611784709 0.3975684267251873 0.18679749525257325 0.32108819147650136 0.47981425482209006 0.8247578005109668 329.64435228330996 9.228648271577917 9.717561949711655 1.0476013956006964 3.0410608411745494 4.379190471843224 0.0010629458089668653 3680.073522282257 190.26135163756206 50.0 0.8 0.95 0.5 1.0 false
N100_Complete_undir 0.08810306687591848 0.13719368982234126 0.49130099990200704 0.5315165712687193 0.17932604837663912 0.2581174270726173 0.6421801687089793 0.9243380666933516 342.8184742012036 7.65840090014831 8.034792585465201 1.0386600234786805 7.6161957508537155 9.72365593620832 0.0014534743147693063 3680.073522282257 190.26135163756206 50.0 0.8 0.95 0.5 1.0 false
N100_Complete_undir 0.05887760631668624 0.11131018116668641 0.2222087496466264 0.2673046096300758 0.26496529236728067 0.41641699079087763 0.5289507725130492 0.831294117801194 295.00053993153625 7.444740193070329 7.649969252359966 1.0250552944417046 1.6969672544239074 2.1494719239609146 0.000261550062233136 3680.073522282257 190.26135163756206 50.0 0.8 0.95 0.5 1.0 false
N100_Complete_undir 0.06576510282617229 0.12465265733116708 0.5259803613725721 0.5727732238546367 0.1250333808177837 0.21763003600671546 0.5275868500055549 0.9183047312038104 305.6291520874365 9.757543380124847 10.34385855554563 1.057085838110024 2.6123202717391862 3.529819204722521 0.0005472147625365873 3680.073522282257 190.26135163756206 50.0 0.8 0.95 0.5 1.0 false
N100_Complete_undir 0.08744502471116117 0.1349480056826775 0.47589526025296003 0.5156654827529881 0.1837484673931826 0.26169679801376144 0.647990492847913 0.9228759266807885 321.49235895955957 8.966499151135423 9.462843928341428 1.0489891765102763 4.914273418488575 6.481927724338965 0.0008672694820000785 3680.073522282257 190.26135163756206 50.0 0.8 0.95 0.5 1.0 false
N100_Complete_undir 0.06760399169964124 0.12776629728812264 0.32961291810572363 0.38064108277694647 0.20510115953027422 0.33566081820703775 0.5291222578610785 0.8659415208181166 340.27392806548283 8.83002863470008 9.249200003900757 1.0454071978400088 1.6166959929442957 2.1002940660060747 0.00039329743989214905 3680.073522282257 190.26135163756206 50.0 0.8 0.95 0.5 1.0 false
N100_Complete_undir 0.10162794845199315 0.13955268339722002 0.34834753084607406 0.3822190645293545 0.29174298495860435 0.36511178103859954 0.728240733019238 0.9113818832532905 306.0814790403831 7.422210877855196 7.618089065078196 1.0219892667175188 3.5549093241705343 4.264411606748887 0.0004617847543239502 3680.073522282257 190.26135163756206 50.0 0.8 0.95 0.5 1.0 false
N100_Complete_undir 0.11920178253798241 0.15018812414657168 0.577513035909063 0.6021321553344365 0.206405353864172 0.24942717776491127 0.7936831438260121 0.9591134284936177 388.5658820661874 6.414834846272559 6.512618642670501 1.0119246398677206 3.096043962196249 3.572860963017879 0.00017259051352525224 3680.073522282257 190.26135163756206 50.0 0.8 0.95 0.5 1.0 false
