NetName CVcr CVcl CVsr CVsl phi_r phi_l phi_c phi_s tot_biomass Adiv_mean Gdiv_mean Bdiv_mean Adiv_var Gdiv_var Bdiv_var tot_K tot_c tot_env rho_eta_hetero rho_eta_fluc d r_std Neutral
N100_Complete_undir 0.24356000710084028 0.508088938584997 0.738918425338532 1.1858976683100682 0.32961690864489457 0.42844248046210903 0.479364907606812 0.6230878473616598 87.84894487398377 6.0689285486901 10.104306399860393 1.6554914131168534 1.8520100105756534 6.731091714111431 0.028636050671995508 2322.6138116520415 195.11572659100054 50.0 0.8 0.95 0.5 1.0 false
N100_Complete_undir 0.2207687615697635 0.511614759278848 0.6102352279897462 1.0835821186515036 0.36177649444629095 0.47215134918942964 0.43151366837217603 0.563164726960585 167.89214121070194 5.605228478389181 9.653204539397386 1.7188167827776406 1.604971935952022 5.671074802445885 0.027714409052118822 2322.6138116520415 195.11572659100054 50.0 0.8 0.95 0.5 1.0 false
N100_Complete_undir 0.24014838561079432 0.5288522048447264 0.7047965610344831 1.1952063556479198 0.3407343322707342 0.44247773812919217 0.45409356983073007 0.5896860886858435 192.3778022265081 5.4977778148858665 8.829901464421233 1.5826454800048195 1.3204008125317428 7.030605045802211 0.06619594358578668 2322.6138116520415 195.11572659100054 50.0 0.8 0.95 0.5 1.0 false
N100_Complete_undir 0.29230599265207496 0.5161315424450935 0.6186894511513573 1.1156269713024147 0.4724599588826102 0.46263810011920636 0.5663401063754415 0.5545665953460067 86.60437718748582 6.0933781590232705 10.104926234042773 1.6589280277642693 1.4002870018004128 5.054496485797204 0.04106737711562335 2322.6138116520415 195.11572659100054 50.0 0.8 0.95 0.5 1.0 false
N100_Complete_undir 0.28515259345321925 0.5328960041015173 0.6424021319909932 1.2062051406833316 0.44388488028432826 0.44179550072189583 0.5350998905199097 0.5325811591443422 171.35368003164106 5.478383105117327 9.47028169458325 1.7372931401966276 1.2945767792831981 4.012509856575799 0.03628022315219032 2322.6138116520415 195.11572659100054 50.0 0.8 0.95 0.5 1.0 false
N100_Complete_undir 0.14821551993340162 0.436183426917603 0.5085658944562857 1.020258684613499 0.2914381824441073 0.4275223857396919 0.3398008974820591 0.49846759662618706 124.7895772034697 5.8987271371978345 10.301592883755632 1.746647582221793 0.9483620904514062 3.6641383016366076 0.02764090591215316 2322.6138116520415 195.11572659100054 50.0 0.8 0.95 0.5 1.0 false
N100_Complete_undir 0.400330371497029 0.6771593978068691 0.5152457074954332 0.9592826848023793 0.7769698333694071 0.7059018249103182 0.5911907488747667 0.5371156132163256 92.0956360186732 4.263669768433329 5.366867971466866 1.2352076210094063 0.523956886339413 2.7122604245718 0.027090046054681256 2322.6138116520415 195.11572659100054 50.0 0.8 0.95 0.5 1.0 false
N100_Complete_undir 0.1743322956087323 0.48027433606893727 0.5054611607353561 1.0305754539995595 0.3448975097416186 0.4660253979512523 0.3629848245393423 0.4904649715590569 222.70957781532783 5.475594081100895 9.428143140914187 1.7114331832956642 0.8357357903293936 4.782241176795462 0.041075853447483095 2322.6138116520415 195.11572659100054 50.0 0.8 0.95 0.5 1.0 false
N100_Complete_undir 0.34266573938144756 0.6459851111120825 0.6457240904391125 1.0871030369784676 0.5306689721742055 0.594226204084165 0.5304545468417041 0.5939860974299739 122.36401511009593 5.616460278514767 9.897289904203255 1.7592768488830584 0.7355674499589228 3.108704683445488 0.022658617836026924 2322.6138116520415 195.11572659100054 50.0 0.8 0.95 0.5 1.0 false
N100_Complete_undir 0.22060244305932905 0.5455110774193391 0.5027143991148031 1.0159422505589586 0.4388226067281412 0.5369508720788074 0.4043958999016807 0.49482576282088475 135.7590973542636 5.394214436005282 10.01503587553187 1.8504820081800981 0.5439905041010421 2.8664900614878728 0.010908875363945228 2322.6138116520415 195.11572659100054 50.0 0.8 0.95 0.5 1.0 false
N100_Complete_undir 0.37470924661470567 0.6688760473709515 0.5870614562402445 0.9987848394633694 0.6382794213990478 0.6696898280217465 0.5602073031132119 0.5877756980729333 153.44312441955714 4.674462097038468 6.067974983130565 1.26890851364064 1.5654727508092414 5.64346917956615 0.037350033468728415 2322.6138116520415 195.11572659100054 50.0 0.8 0.95 0.5 1.0 false
N100_Complete_undir 0.24525009400730208 0.5573217372902614 0.3757760334652984 0.8482653950968475 0.6526496427823677 0.6570134070206073 0.4400511905380289 0.4429934730773682 109.70176059848454 4.476344768450597 6.527687491760971 1.4433430246407604 0.40066241911927636 2.69631233584687 0.04116479029958155 2322.6138116520415 195.11572659100054 50.0 0.8 0.95 0.5 1.0 false
N100_Complete_undir 0.22530450563178203 0.5704209975782065 0.7520732626701939 1.269442925197289 0.2995778693579014 0.44934749428735066 0.39497933383998907 0.5924435417632592 163.90091444954282 5.22516432369462 8.4060271332879 1.5737158666325928 1.6986974360798706 8.694209896075202 0.08918980220591091 2322.6138116520415 195.11572659100054 50.0 0.8 0.95 0.5 1.0 false
N100_Complete_undir 0.33284158658016555 0.6186546728741602 0.5667072601370308 1.0875020104194015 0.5873254323575877 0.5688768084535056 0.5380086842856006 0.5211091609094836 133.40736177355438 4.90123479019993 7.337245516678855 1.4793874452747855 0.8617225829707486 4.48117663140506 0.05366882504843584 2322.6138116520415 195.11572659100054 50.0 0.8 0.95 0.5 1.0 false
