NetName CVcr CVcl CVsr CVsl phi_r phi_l phi_c phi_s tot_biomass Adiv_mean Gdiv_mean Bdiv_mean Adiv_var Gdiv_var Bdiv_var tot_K tot_c tot_env rho_eta_hetero rho_eta_fluc d r_std Neutral
N25_Complete_undir 0.05968417084988457 0.07748002843761709 0.0928547702376381 0.1083657352200723 0.6427690327286164 0.7149864141120658 0.7703168423323331 0.8568646726667422 885.9871300088993 19.69550972133547 19.828139734512312 1.0067483924559875 0.05007827604038862 0.04203305184344557 6.447220682871279e-6 917.8820396572402 0.0 12.5 0.0 0.95 0.05 0.2 false
N25_Complete_undir 0.13719259995609961 0.1556637265220166 0.14955729868185186 0.1725341852949449 0.9173246719837108 0.9022196166858847 0.8813395581705769 0.8668270489479266 673.3158283345248 19.358111904315262 19.54056112233019 1.0095443312749734 0.2466177797950443 0.1728977695576011 2.9695824932312777e-5 917.8820396572402 0.0 12.5 0.0 0.95 0.05 0.2 false
N25_Complete_undir 0.13047394001709653 0.15231090234977174 0.14043381323991933 0.170586557261352 0.9290778125791743 0.8928657966666124 0.8566290265779656 0.8232407963117733 916.9169464160611 19.34289860170513 19.506891696466475 1.008517674540743 0.22416613457370638 0.20230623333381428 1.0602155757471895e-5 917.8820396572402 0.0 12.5 0.0 0.95 0.05 0.2 false
N25_Complete_undir 0.2726663370488326 0.2872583251765248 0.2763927586472556 0.2976689197418134 0.9865176583617415 0.9650262628213977 0.9492025579459701 0.9285240759666412 860.7741513150125 18.47021343324852 18.562164023716317 1.004778104073911 0.6750582270005914 0.8309334906063275 2.432422178100331e-5 917.8820396572402 0.0 12.5 0.0 0.95 0.05 0.2 false
N25_Complete_undir 0.1734460426795013 0.18748791038222276 0.17540469286397656 0.19261137943215456 0.9888335360217863 0.97339996699553 0.925105209855425 0.9106663032116497 729.4252266890524 18.842008562513783 18.930781928110385 1.004706019805629 0.32632432702504216 0.3340050699845202 2.3328844834098016e-6 917.8820396572402 0.0 12.5 0.0 0.95 0.05 0.2 false
N25_Complete_undir 0.18822607198035804 0.20704860821945753 0.19647148085534832 0.22151546830029412 0.9580325407072137 0.9346914227171494 0.9090912206511966 0.8869424892215866 839.7994050169085 18.98199423470695 19.102516763174567 1.0062426017895731 0.41741456621168227 0.5062709977002275 1.818941294600933e-5 917.8820396572402 0.0 12.5 0.0 0.95 0.05 0.2 false
N25_Complete_undir 0.11829773820413483 0.15847157308199075 0.18205539791096792 0.21218225851143308 0.6497897868537079 0.7468653326331324 0.7464918527875621 0.8580142335564694 724.0385270701779 19.312920714875673 19.446215243577562 1.006914675577972 0.17713533292926437 0.17538124216446715 1.4259413159587961e-5 917.8820396572402 0.0 12.5 0.0 0.95 0.05 0.2 false
N25_Complete_undir 0.2267902520907747 0.2487542059286346 0.22972482892534024 0.25516525153596986 0.9872256871479953 0.9748749268611462 0.9117041910673818 0.9002982480667303 424.1780097877242 18.787233823407863 18.90426920177939 1.0061199243535148 0.5638656957154556 0.6514985658711411 1.3580834124028307e-5 917.8820396572402 0.0 12.5 0.0 0.95 0.05 0.2 false
N25_Complete_undir 0.1594714793535638 0.17453944050687498 0.16077045435405107 0.1804020513327551 0.991920312686144 0.9675025268140304 0.9136701646942791 0.8911786377501153 532.6693752828198 18.825688839051452 19.07197626078416 1.013176345429716 0.27619210863229565 0.22434254528588682 2.4229463552305317e-5 917.8820396572402 0.0 12.5 0.0 0.95 0.05 0.2 false
N25_Complete_undir 0.12902886991648874 0.17074189508170584 0.19320518588768293 0.22418517176720715 0.6678333675344399 0.7616110099333574 0.7556954305488058 0.8618107271086881 670.0229465522192 19.195861699037966 19.37060073622041 1.0091243002334083 0.20785594000476684 0.19720642205277203 3.723542707597552e-6 917.8820396572402 0.0 12.5 0.0 0.95 0.05 0.2 false
N25_Complete_undir 0.12380203631323881 0.15169285992986978 0.12459703014219567 0.15571968408805845 0.9936194801108055 0.974140557876347 0.8161362134676254 0.8001366742545977 802.2520310083233 18.764084427699775 18.900257148201003 1.0072219855836673 0.15968349603892967 0.1887962456285122 5.478072073845926e-6 917.8820396572402 0.0 12.5 0.0 0.95 0.05 0.2 false
N25_Complete_undir 0.21770744658088953 0.2301628813173098 0.22726887633654522 0.2450235507853689 0.957928996219012 0.939350036270283 0.9458842595941923 0.9275389063952629 698.0673031395627 19.02313508089114 19.12248787493796 1.0050839430901541 0.5658677384395251 0.6779094725469652 1.7774831323232024e-5 917.8820396572402 0.0 12.5 0.0 0.95 0.05 0.2 false
N25_Complete_undir 0.06412638777502812 0.08148661398105939 0.08040836877063179 0.10136506430605789 0.797508875698639 0.8038924903655341 0.7869560979663918 0.793255243521079 846.0722765050871 19.58228786895755 19.769825473905886 1.0095979932621812 0.05788786537711954 0.04487712356860512 5.338453162779585e-6 917.8820396572402 0.0 12.5 0.0 0.95 0.05 0.2 false
N25_Complete_undir 0.15250484621588759 0.1665484870837744 0.15331563842325863 0.16911444977832976 0.9947116144464488 0.9848270641691543 0.9156783642182063 0.9065791753704089 610.0142955513212 18.602249067326802 18.70450312225094 1.005510993513726 0.2187918141706181 0.21164938916981801 1.3474877856581186e-6 917.8820396572402 0.0 12.5 0.0 0.95 0.05 0.2 false
N25_Complete_undir 0.10516855414675115 0.16279947502667333 0.1622131104196593 0.20625382177395574 0.6483357225237284 0.7893161621271373 0.6460005729718733 0.7864732348932524 897.2679990169513 19.340244298782054 19.499514279720607 1.0082696345708642 0.14110439089894342 0.1259205819873937 2.2671456457970678e-5 917.8820396572402 0.0 12.5 0.0 0.95 0.05 0.2 false
N25_Complete_undir 0.1809713959253257 0.18893680117302047 0.18328589075194882 0.196883564580596 0.9873722149744988 0.9596372433397179 0.9578409013054033 0.9309354548836357 495.6276761079602 18.56499350339963 18.72528945540992 1.008669070781982 0.30273553909448797 0.2842627885864936 3.248336258647115e-6 917.8820396572402 0.0 12.5 0.0 0.95 0.05 0.2 false
N25_Complete_undir 0.08429111576464944 0.0966852723179686 0.08726230983031522 0.10366867702886957 0.9659510036871203 0.9326372737547693 0.8718092605401314 0.841742292187393 839.7085829297931 19.507516650739948 19.629552920006933 1.0062751476967575 0.09742511232353776 0.08525362010293806 3.0071084162961316e-6 917.8820396572402 0.0 12.5 0.0 0.95 0.05 0.2 false
N25_Complete_undir 0.08706757589244157 0.12466632833030174 0.13950127031801127 0.16483974414665623 0.6241346454692471 0.7562880479806338 0.6984049106006974 0.8462841958423475 923.7132861276384 19.485099305214845 19.628045765699373 1.007367001900188 0.1001130562122485 0.08078497147788519 6.492121124216211e-6 917.8820396572402 0.0 12.5 0.0 0.95 0.05 0.2 false
