NetName CVcr CVcl CVsr CVsl phi_r phi_l phi_c phi_s tot_biomass Adiv_mean Gdiv_mean Bdiv_mean Adiv_var Gdiv_var Bdiv_var tot_K tot_c tot_env rho_eta_hetero rho_eta_fluc d r_std Neutral
N750_Complete_undir 0.01453499754643683 0.05564418299027848 0.065721151335395 0.1566496516623504 0.2211616390020364 0.3552142146489825 0.26121324396076084 0.41954227563207913 3444.2585417053074 4.266256906298488 4.422617500304457 1.0363000541055936 0.033803899197138665 0.05093644077869532 8.938534228847016e-5 29483.90587996233 190.26135163756206 375.0 0.8 0.95 0.1 1.0 false
N750_Complete_undir 0.007707951430182489 0.05062523739423869 0.0380242670060426 0.13205873404522397 0.20271137452715618 0.3833539504997973 0.15225511675446837 0.2879345109655606 3427.1539648303865 4.139636925592654 4.260273088705224 1.0290029642774534 0.01257434748425797 0.01873890296158304 3.4332450531290954e-5 29483.90587996233 190.26135163756206 375.0 0.8 0.95 0.1 1.0 false
N750_Complete_undir 0.009307665183478605 0.05324261398768799 0.048058233279017315 0.155097960248443 0.19367472643948444 0.34328377950555594 0.1748160822012034 0.30985728762670667 3455.8931778735146 4.277111009245649 4.408972946775788 1.0306446715298663 0.020642368088561704 0.029792615261536697 4.5066512201473304e-5 29483.90587996233 190.26135163756206 375.0 0.8 0.95 0.1 1.0 false
N750_Complete_undir 0.005142170784033273 0.046755652222265194 0.026288467341690606 0.11739573331425208 0.19560557552468485 0.3982738631318636 0.10997966105977139 0.22393034737744708 3484.959769517167 3.984353618447569 4.085446385966595 1.0253009331838274 0.007342152483827852 0.010299195567866145 1.981309103358881e-5 29483.90587996233 190.26135163756206 375.0 0.8 0.95 0.1 1.0 false
N750_Complete_undir 0.008535645104521287 0.05000421661486672 0.0513879326308817 0.134185663680535 0.16610213074405275 0.37264947121262654 0.17069850669320477 0.3829614224156201 3510.8519557665736 4.032968237830614 4.136385407677436 1.0253588464787937 0.02242417509508923 0.03409898358023495 6.45262745933936e-5 29483.90587996233 190.26135163756206 375.0 0.8 0.95 0.1 1.0 false
N750_Complete_undir 0.008230309891473627 0.052799109544717164 0.04774823531351929 0.13814406031289728 0.17236888101586706 0.3822032552476509 0.1558797101398676 0.3456408853581486 3409.456468829588 4.13264790563892 4.278033343981415 1.0349370191979796 0.018503115310091287 0.029415393590729498 6.559997241170344e-5 29483.90587996233 190.26135163756206 375.0 0.8 0.95 0.1 1.0 false
N750_Complete_undir 0.005300979103296167 0.04769753853049571 0.03591319124546258 0.11924469772301019 0.1476053483263177 0.39999714403478837 0.1111373724224145 0.3011722276229356 3448.0710521313536 3.9634929964997028 4.0625609573915185 1.0248516529465284 0.012138675186485101 0.017922155385384813 3.359654080930625e-5 29483.90587996233 190.26135163756206 375.0 0.8 0.95 0.1 1.0 false
N750_Complete_undir 0.006881925212871675 0.048589951142301246 0.027900128339818447 0.1296739380852772 0.2466628514769211 0.37470868749545605 0.14163268435313234 0.21515601941132184 3460.8481999934975 4.067199180511486 4.178597025870274 1.0273098345854224 0.005767624953558102 0.009276906016021512 2.7854805845951144e-5 29483.90587996233 190.26135163756206 375.0 0.8 0.95 0.1 1.0 false
N750_Complete_undir 0.00780803055751883 0.0504994648108401 0.030293557023324705 0.1473488017702778 0.2577455843665698 0.3427205664662996 0.1546161050768755 0.20559079313419512 3453.1344015682594 4.219915486065596 4.343283968553018 1.0291556243679965 0.00679118554674305 0.010535675809234916 2.3704791175387912e-5 29483.90587996233 190.26135163756206 375.0 0.8 0.95 0.1 1.0 false
N750_Complete_undir 0.009121761557012768 0.047689321423621464 0.04950071205514878 0.12455654150467223 0.18427536046047596 0.382872877229275 0.19127471905051222 0.397415595015473 3477.4174678419968 3.9384662486334103 4.025158109853695 1.0217438527940013 0.020909800865397662 0.031900158999535556 6.536324655039972e-5 29483.90587996233 190.26135163756206 375.0 0.8 0.95 0.1 1.0 false
N750_Complete_undir 0.008461321835799169 0.050314521628819026 0.03961384947490743 0.14146392001392838 0.21359504183401354 0.355670347773942 0.16816858357951103 0.28002793554008043 3437.8635456951824 4.181156020380379 4.308859275787358 1.0304199386770234 0.013780689754791702 0.01971328010635051 3.154672678233054e-5 29483.90587996233 190.26135163756206 375.0 0.8 0.95 0.1 1.0 false
N750_Complete_undir 0.005277407043785833 0.04988872922113759 0.02145802656369469 0.13139002172331785 0.24594093161925687 0.37969952791539735 0.10578355324292013 0.16331549597336373 3444.051001450894 4.127455575901741 4.252224581715446 1.0301951257765205 0.003837968826890708 0.0055702010965738465 1.714625616100064e-5 29483.90587996233 190.26135163756206 375.0 0.8 0.95 0.1 1.0 false
N750_Complete_undir 0.007728228373153597 0.054685261663532055 0.030389519909460608 0.1574629098899327 0.2543057078946387 0.3472897947952144 0.141321960214873 0.1929947816327224 3373.707915796659 4.36673357559275 4.524740622699838 1.0361126017995699 0.007047516769099519 0.010793479653436612 2.0621916297750685e-5 29483.90587996233 190.26135163756206 375.0 0.8 0.95 0.1 1.0 false
N750_Complete_undir 0.008653861260966338 0.05239263206788655 0.04280557685916588 0.14082205125419614 0.2021666777074002 0.3720484938350547 0.1651732489742698 0.30396927525148787 3350.9836014431494 4.192635731550604 4.332845127258158 1.0332551719933578 0.014949701333376161 0.023683552874212237 4.7261504507774946e-5 29483.90587996233 190.26135163756206 375.0 0.8 0.95 0.1 1.0 false
