NetName CVcr CVcl CVsr CVsl phi_r phi_l phi_c phi_s tot_biomass Adiv_mean Gdiv_mean Bdiv_mean Adiv_var Gdiv_var Bdiv_var tot_K tot_c tot_env rho_eta_hetero rho_eta_fluc d r_std Neutral
N50_Complete_undir 0.2447807064824912 0.5916085352535397 0.5132793561991311 1.5189711212824855 0.4768956778139474 0.38947977809745166 0.4137545216070759 0.33791251789287685 110.70222246701414 2.8312534599183703 6.011443153556415 2.0975898434317135 0.20891477943200515 3.044632212497524 0.15167918982196182 1157.5822943404962 190.26135163756206 25.0 0.8 0.95 0.1 1.0 false
N50_Complete_undir 0.6453294610638339 0.9740239658975626 0.917894905772714 1.8787298854099523 0.7030537559423259 0.5184481140486161 0.6625396126358792 0.4885720469456538 53.38903256109151 1.6990895339159442 2.6045007685623425 1.413745259093741 0.19276610226185237 2.8319780526587257 0.2665706513752823 1157.5822943404962 190.26135163756206 25.0 0.8 0.95 0.1 1.0 false
N50_Complete_undir 0.532502435027738 0.8056218220287245 0.968536980416927 1.858276711909969 0.5498008292863646 0.43353167849835045 0.6609831318704666 0.5212016995151643 137.3511266670779 2.595702289335408 3.990869083155888 1.4612478024216178 0.30018537991809885 5.138112575163913 0.29941152751391054 1157.5822943404962 190.26135163756206 25.0 0.8 0.95 0.1 1.0 false
N50_Complete_undir 0.28065225153126816 0.6258158714521264 0.4924870174878778 1.402155642414687 0.5698673093208517 0.4463241116188737 0.4484581876775516 0.35123562790772195 67.5877373330922 2.451413089945798 5.7985328669583485 2.340879535382242 0.11983109332440561 1.7876378178296681 0.0734020722688778 1157.5822943404962 190.26135163756206 25.0 0.8 0.95 0.1 1.0 false
N50_Complete_undir 0.49083926229208935 0.7400261160147922 0.7987484946634563 1.692237300936523 0.6145104066817665 0.4373063491776506 0.6632728922262496 0.4720073799468967 115.3752546296765 1.9829261910450402 3.2570998485784344 1.4933974895057758 0.39515060786353445 5.056468843998476 0.28440261180380694 1157.5822943404962 190.26135163756206 25.0 0.8 0.95 0.1 1.0 false
N50_Complete_undir 0.3033681621351845 0.5852835678427604 0.52201298418733 1.4317658300997493 0.5811506060667594 0.40878442238140605 0.5183268056770151 0.36459382757511544 22.03022071531815 2.9331086121283034 5.284663344650193 1.7777153343062169 0.21493113972441427 4.086615154443769 0.3051763182269618 1157.5822943404962 190.26135163756206 25.0 0.8 0.95 0.1 1.0 false
N50_Complete_undir 0.29338658249880883 0.6169524573072336 0.6772472442386166 1.640023236366003 0.4332045423509159 0.3761851927624449 0.4755416386204723 0.41294978584527553 24.895107415726585 2.6057561366892097 4.8020014065131384 1.8051271979167138 0.27034248916231574 3.815522005417038 0.26732304447421 1157.5822943404962 190.26135163756206 25.0 0.8 0.95 0.1 1.0 false
N50_Complete_undir 0.5456413092883381 0.9417450902698359 0.9824530272414045 2.0492552794549144 0.5553866639511766 0.45955479520361786 0.579393845453441 0.4794195418653401 57.23188374185572 1.873409655627691 2.769655655433563 1.3588070736287514 0.35349339191419515 3.4808483581703458 0.22002526832632127 1157.5822943404962 190.26135163756206 25.0 0.8 0.95 0.1 1.0 false
N50_Complete_undir 0.31280758370237816 0.6244518024924004 0.7006396393816975 1.6112748216785404 0.44646001470659796 0.3875513935244639 0.500931508971319 0.43483559102090874 55.72808929159078 2.340030880666326 4.878681397136075 1.9676264264908203 0.38466495165845455 5.5494582267197865 0.30081299836497555 1157.5822943404962 190.26135163756206 25.0 0.8 0.95 0.1 1.0 false
N50_Complete_undir 0.37345772954181944 0.6174543363013607 0.7278107950609275 1.5234593689747749 0.5131247462612258 0.40529754115915934 0.6048345725108748 0.4777356127001366 157.88260121479988 2.448070326513152 5.416896555158033 2.0828631979667 0.5455877422209975 7.228060019118639 0.31379278756074214 1157.5822943404962 190.26135163756206 25.0 0.8 0.95 0.1 1.0 false
N50_Complete_undir 0.20854600669328896 0.5352517972544545 0.55920037708858 1.5154080277526767 0.3729360981104172 0.35320638894082107 0.3896222446389056 0.3690097761444911 99.2699140822638 2.9197901835543942 6.060825825783523 2.0626728763880458 0.26025656758744947 4.0102074216378085 0.25721070833900955 1157.5822943404962 190.26135163756206 25.0 0.8 0.95 0.1 1.0 false
N50_Complete_undir 0.45496538269079456 0.7337104364465262 0.7596219219232395 1.5963931327796397 0.5989366151241344 0.45960510690057255 0.6200884709971725 0.475836375342323 167.72245360579103 2.7320792332865564 4.406987676073353 1.577717112664731 0.22923435688578442 4.491893705855988 0.3138025920986733 1157.5822943404962 190.26135163756206 25.0 0.8 0.95 0.1 1.0 false
N50_Complete_undir 0.7579710209577127 0.9817958494653503 0.9540516073045652 1.5685915307067881 0.7944759121565454 0.6259091868378028 0.7720250817626452 0.6082218274343744 79.14232961160262 2.641127706587363 3.338515757912901 1.2296703901201869 0.1301777042761537 2.0799163870003152 0.1213538367128767 1157.5822943404962 190.26135163756206 25.0 0.8 0.95 0.1 1.0 false
N50_Complete_undir 0.5451780285726936 0.7886696135594377 0.9774888819944462 1.877332530421617 0.5577332270627209 0.42010118121285406 0.6912628801713134 0.5206796697732173 25.824355055540607 2.2487824846231694 3.6345177837074107 1.493168217734769 0.5851211817498593 5.1861003087020325 0.26157691566789637 1157.5822943404962 190.26135163756206 25.0 0.8 0.95 0.1 1.0 false
