NetName CVcr CVcl CVsr CVsl phi_r phi_l phi_c phi_s tot_biomass Adiv_mean Gdiv_mean Bdiv_mean Adiv_var Gdiv_var Bdiv_var tot_K tot_c tot_env rho_eta_hetero rho_eta_fluc d r_std Neutral
N500_Complete_undir 0.03888846541525186 0.08091285113158157 0.13813791458899294 0.9192004683375615 0.2815191291323472 0.0880252501153727 0.48062161784425206 0.1502805093635614 780.7804090421373 2.1229260769016216 8.192388663257114 3.847184717071376 0.018729471495172473 0.8704231640670016 0.042130537795868964 11642.398430043007 380.0 250.0 0.0 0.95 0.05 0.2 false
N500_Complete_undir 0.01576144508339883 0.07200732842078923 0.1506676425021133 0.926654914335595 0.10461068363220559 0.07770673560007824 0.21888668041249454 0.16259304318279147 837.872582312854 2.2252414616128764 8.750302248941626 3.9340899294474565 0.010738834600721385 0.8938451051321046 0.17006514863783015 11642.398430043007 380.0 250.0 0.0 0.95 0.05 0.2 false
N500_Complete_undir 0.04159661369907616 0.08103970062780402 0.14891163732532695 0.9327314134288854 0.27933756183339875 0.08688428357943662 0.5132868628194898 0.15965114413580375 794.1459004242107 2.1988776735907685 10.071871033169824 4.545565396347694 0.05526942824291528 3.3898845236326896 0.10907329375828105 11642.398430043007 380.0 250.0 0.0 0.95 0.05 0.2 false
N500_Complete_undir 0.020592383613580276 0.0674584505491152 0.13709878393751973 0.8895479614943514 0.1502010668669744 0.0758345288496775 0.3052602519915182 0.15412185724894192 827.9832471867168 2.4384962404860886 10.06194288492037 4.105317084410564 0.019652295849369623 2.2791366078604254 0.1591264842363244 11642.398430043007 380.0 250.0 0.0 0.95 0.05 0.2 false
N500_Complete_undir 0.04563620485702478 0.08354943094950514 0.18105023086005512 0.9069383431047138 0.25206377611470604 0.09212250378949811 0.5462180213364467 0.1996279374849976 766.3902486726322 2.16092258103573 8.836183835000167 4.014887779743794 0.06763713170141218 5.500101016618956 0.39885005198309853 11642.398430043007 380.0 250.0 0.0 0.95 0.05 0.2 false
N500_Complete_undir 0.03195012948220506 0.0686333215158102 0.13920023061723774 0.9176257126055628 0.22952641199323232 0.07479446202627488 0.4655192081130025 0.15169608774582402 818.0700475721128 2.4258801993302086 11.368741269711045 4.660723948333653 0.06896170513147884 3.3942139154650754 0.08171819901675083 11642.398430043007 380.0 250.0 0.0 0.95 0.05 0.2 false
N500_Complete_undir 0.021952121531781176 0.08840919694304922 0.12231158407425774 0.8918603200811961 0.1794770437970423 0.09912897227561411 0.24830133392029488 0.13714208527981414 775.1961355283663 1.923086903290329 7.614139173435351 3.9518259415018195 0.007843523214896151 0.4769299742053258 0.03107397078636736 11642.398430043007 380.0 250.0 0.0 0.95 0.05 0.2 false
N500_Complete_undir 0.025658435465698348 0.054657611247204405 0.1406997505097734 0.8969266201347326 0.18236304878107115 0.060938776952560475 0.4694393860289807 0.15686874193636718 861.7629707090562 2.550837262927028 12.60506102481021 4.93271838661682 0.04628691337507685 1.8630114052238254 0.0305117247990643 11642.398430043007 380.0 250.0 0.0 0.95 0.05 0.2 false
N500_Complete_undir 0.02909996439693329 0.0656560263687083 0.17172550643717183 1.007838146814102 0.1694562735651615 0.06514540710356612 0.4432184828474839 0.17038996487681765 850.9077548300801 2.4203845151736387 11.1172921794638 4.569657442744675 0.03398075018292402 2.76204459464236 0.13013142622657442 11642.398430043007 380.0 250.0 0.0 0.95 0.05 0.2 false
N500_Complete_undir 0.019473752479083922 0.07924821407506191 0.1120359558621798 0.9032496523304895 0.17381698874457244 0.08773677783389373 0.24573112096430177 0.12403653361295404 810.3267034144588 2.114750862016814 8.218623668157802 3.8862656822824317 0.0023443325369903343 0.22233635598632448 0.041728926662190934 11642.398430043007 380.0 250.0 0.0 0.95 0.05 0.2 false
N500_Complete_undir 0.039575847658328965 0.07691728386254496 0.14442915214714397 0.9520083190755155 0.2740156476028414 0.0807947602151612 0.5145247683089407 0.15170996855090246 816.6207474874586 2.3651880950456015 10.983697159184866 4.626524194104774 0.04611260043272334 2.3722160511271757 0.06531264723231497 11642.398430043007 380.0 250.0 0.0 0.95 0.05 0.2 false
N500_Complete_undir 0.021677444209900604 0.06606779689171562 0.10631649291071546 0.8623040315296933 0.20389540339809095 0.07661775252808914 0.328109082332951 0.12329351252378376 824.7648721333471 2.1632635335063433 9.036463792244575 4.17290610667798 0.009538120331110914 0.44873458785180986 0.021344693488124792 11642.398430043007 380.0 250.0 0.0 0.95 0.05 0.2 false
N500_Complete_undir 0.02527961037311008 0.0594289059555683 0.12760362277179024 0.8799461705411991 0.19811044407666087 0.0675369789029451 0.42537566469775234 0.14501298720728492 865.7511890874342 2.3509811087805934 11.105404058591985 4.709663018390645 0.02559609994985926 1.52409275807745 0.04859315667801268 11642.398430043007 380.0 250.0 0.0 0.95 0.05 0.2 false
N500_Complete_undir 0.03501161523564358 0.07185221463559502 0.13759107190165004 0.8584523298846194 0.2544613887496265 0.08369971416496981 0.4872725971385592 0.1602780575132728 835.27614403018 2.336260702424115 10.829805488514468 4.609533810007982 0.05602542878556329 3.02403593933412 0.07637744056295193 11642.398430043007 380.0 250.0 0.0 0.95 0.05 0.2 false
N500_Complete_undir 0.026679558666926298 0.07252016059205953 0.169032173917612 0.9728905138584417 0.1578371622903589 0.07454092681451657 0.36789161040340457 0.17374223667495503 830.3444230519681 2.3416101574385264 9.529389216236506 4.030192317279469 0.03771747414404748 4.228006564803129 0.2922845879955282 11642.398430043007 380.0 250.0 0.0 0.95 0.05 0.2 false
